id,name,code,type,parent_id/id,country_id/id,state_id/id
ward_21193,"Tịnh Bình","21193",3_province_village,district_527,base.vn,
ward_21196,"Tịnh Đông","21196",3_province_village,district_527,base.vn,
ward_21205,"Tịnh Bắc","21205",3_province_village,district_527,base.vn,
ward_21217,"Tịnh Sơn","21217",3_province_village,district_527,base.vn,
ward_21220,"Tịnh Hà","21220",3_province_village,district_527,base.vn,
ward_21226,"Tịnh Giang","21226",3_province_village,district_527,base.vn,
ward_21229,"Tịnh Minh","21229",3_province_village,district_527,base.vn,
ward_21235,"La Hà","21235",3_province_burgh,district_528,base.vn,
ward_21238,"Sông Vệ","21238",3_province_burgh,district_528,base.vn,
ward_21241,"Nghĩa Lâm","21241",3_province_village,district_528,base.vn,
ward_21244,"Nghĩa Thắng","21244",3_province_village,district_528,base.vn,
ward_21247,"Nghĩa Thuận","21247",3_province_village,district_528,base.vn,
ward_21250,"Nghĩa Kỳ","21250",3_province_village,district_528,base.vn,
ward_21259,"Nghĩa Sơn","21259",3_province_village,district_528,base.vn,
ward_21265,"Nghĩa Thọ","21265",3_province_village,district_528,base.vn,
ward_21268,"Nghĩa Hòa","21268",3_province_village,district_528,base.vn,
ward_21271,"Nghĩa Điền","21271",3_province_village,district_528,base.vn,
ward_21274,"Nghĩa Thương","21274",3_province_village,district_528,base.vn,
ward_21277,"Nghĩa Trung","21277",3_province_village,district_528,base.vn,
ward_21280,"Nghĩa Hiệp","21280",3_province_village,district_528,base.vn,
ward_21283,"Nghĩa Phương","21283",3_province_village,district_528,base.vn,
ward_21286,"Nghĩa Mỹ","21286",3_province_village,district_528,base.vn,
ward_21289,"Di Lăng","21289",3_province_burgh,district_529,base.vn,
ward_21292,"Sơn Hạ","21292",3_province_village,district_529,base.vn,
ward_21295,"Sơn Thành","21295",3_province_village,district_529,base.vn,
ward_21298,"Sơn Nham","21298",3_province_village,district_529,base.vn,
ward_21301,"Sơn Bao","21301",3_province_village,district_529,base.vn,
ward_21304,"Sơn Linh","21304",3_province_village,district_529,base.vn,
ward_21307,"Sơn Giang","21307",3_province_village,district_529,base.vn,
ward_21310,"Sơn Trung","21310",3_province_village,district_529,base.vn,
ward_21313,"Sơn Thượng","21313",3_province_village,district_529,base.vn,
ward_21316,"Sơn Cao","21316",3_province_village,district_529,base.vn,
ward_21319,"Sơn Hải","21319",3_province_village,district_529,base.vn,
ward_21322,"Sơn Thủy","21322",3_province_village,district_529,base.vn,
ward_21325,"Sơn Kỳ","21325",3_province_village,district_529,base.vn,
ward_21328,"Sơn Ba","21328",3_province_village,district_529,base.vn,
ward_21331,"Sơn Bua","21331",3_province_village,district_530,base.vn,
ward_21334,"Sơn Mùa","21334",3_province_village,district_530,base.vn,
ward_21335,"Sơn Liên","21335",3_province_village,district_530,base.vn,
ward_21337,"Sơn Tân","21337",3_province_village,district_530,base.vn,
ward_21338,"Sơn Màu","21338",3_province_village,district_530,base.vn,
ward_21340,"Sơn Dung","21340",3_province_village,district_530,base.vn,
ward_21341,"Sơn Long","21341",3_province_village,district_530,base.vn,
ward_21343,"Sơn Tinh","21343",3_province_village,district_530,base.vn,
ward_21346,"Sơn Lập","21346",3_province_village,district_530,base.vn,
ward_21349,"Long Sơn","21349",3_province_village,district_531,base.vn,
ward_21352,"Long Mai","21352",3_province_village,district_531,base.vn,
ward_21355,"Thanh An","21355",3_province_village,district_531,base.vn,
ward_21358,"Long Môn","21358",3_province_village,district_531,base.vn,
ward_21361,"Long Hiệp","21361",3_province_village,district_531,base.vn,
ward_21364,"Chợ Chùa","21364",3_province_burgh,district_532,base.vn,
ward_21367,"Hành Thuận","21367",3_province_village,district_532,base.vn,
ward_21370,"Hành Dũng","21370",3_province_village,district_532,base.vn,
ward_21373,"Hành Trung","21373",3_province_village,district_532,base.vn,
ward_21376,"Hành Nhân","21376",3_province_village,district_532,base.vn,
ward_21379,"Hành Đức","21379",3_province_village,district_532,base.vn,
ward_21382,"Hành Minh","21382",3_province_village,district_532,base.vn,
ward_21385,"Hành Phước","21385",3_province_village,district_532,base.vn,
ward_21388,"Hành Thiện","21388",3_province_village,district_532,base.vn,
ward_21391,"Hành Thịnh","21391",3_province_village,district_532,base.vn,
ward_21394,"Hành Tín Tây","21394",3_province_village,district_532,base.vn,
ward_21397,"Hành Tín  Đông","21397",3_province_village,district_532,base.vn,
ward_21400,"Mộ Đức","21400",3_province_burgh,district_533,base.vn,
ward_21403,"Đức Lợi","21403",3_province_village,district_533,base.vn,
ward_21406,"Đức Thắng","21406",3_province_village,district_533,base.vn,
ward_21409,"Đức Nhuận","21409",3_province_village,district_533,base.vn,
ward_21412,"Đức Chánh","21412",3_province_village,district_533,base.vn,
ward_21415,"Đức Hiệp","21415",3_province_village,district_533,base.vn,
ward_21418,"Đức Minh","21418",3_province_village,district_533,base.vn,
ward_21421,"Đức Thạnh","21421",3_province_village,district_533,base.vn,
ward_21424,"Đức Hòa","21424",3_province_village,district_533,base.vn,
ward_21427,"Đức Tân","21427",3_province_village,district_533,base.vn,
ward_21430,"Đức Phú","21430",3_province_village,district_533,base.vn,
ward_21433,"Đức Phong","21433",3_province_village,district_533,base.vn,
ward_21436,"Đức Lân","21436",3_province_village,district_533,base.vn,
ward_21439,"Đức Phổ","21439",3_province_burgh,district_534,base.vn,
ward_21442,"Phổ An","21442",3_province_village,district_534,base.vn,
ward_21445,"Phổ Phong","21445",3_province_village,district_534,base.vn,
ward_21448,"Phổ Thuận","21448",3_province_village,district_534,base.vn,
ward_21451,"Phổ Văn","21451",3_province_village,district_534,base.vn,
ward_21454,"Phổ Quang","21454",3_province_village,district_534,base.vn,
ward_21457,"Phổ Nhơn","21457",3_province_village,district_534,base.vn,
ward_21460,"Phổ Ninh","21460",3_province_village,district_534,base.vn,
ward_21463,"Phổ Minh","21463",3_province_village,district_534,base.vn,
ward_21466,"Phổ Vinh","21466",3_province_village,district_534,base.vn,
ward_21469,"Phổ Hòa","21469",3_province_village,district_534,base.vn,
ward_21472,"Phổ Cường","21472",3_province_village,district_534,base.vn,
ward_21475,"Phổ Khánh","21475",3_province_village,district_534,base.vn,
ward_21478,"Phổ Thạnh","21478",3_province_village,district_534,base.vn,
ward_21481,"Phổ Châu","21481",3_province_village,district_534,base.vn,
ward_21484,"Ba Tơ","21484",3_province_burgh,district_535,base.vn,
ward_21487,"Ba Điền","21487",3_province_village,district_535,base.vn,
ward_21490,"Ba Vinh","21490",3_province_village,district_535,base.vn,
ward_21493,"Ba Thành","21493",3_province_village,district_535,base.vn,
ward_21496,"Ba Động","21496",3_province_village,district_535,base.vn,
ward_21499,"Ba Dinh","21499",3_province_village,district_535,base.vn,
ward_21500,"Ba Giang","21500",3_province_village,district_535,base.vn,
ward_21502,"Ba Liên","21502",3_province_village,district_535,base.vn,
ward_21505,"Ba Ngạc","21505",3_province_village,district_535,base.vn,
ward_21508,"Ba Khâm","21508",3_province_village,district_535,base.vn,
ward_21511,"Ba Cung","21511",3_province_village,district_535,base.vn,
ward_21514,"Ba Chùa","21514",3_province_village,district_535,base.vn,
ward_21517,"Ba Tiêu","21517",3_province_village,district_535,base.vn,
ward_21520,"Ba Trang","21520",3_province_village,district_535,base.vn,
ward_21523,"Ba Tô","21523",3_province_village,district_535,base.vn,
ward_21526,"Ba Bích","21526",3_province_village,district_535,base.vn,
ward_21529,"Ba Vì","21529",3_province_village,district_535,base.vn,
ward_21532,"Ba Lế","21532",3_province_village,district_535,base.vn,
ward_21535,"Ba Nam","21535",3_province_village,district_535,base.vn,
ward_21538,"Ba Xa","21538",3_province_village,district_535,base.vn,
ward_21541,"An Vĩnh","21541",3_province_village,district_536,base.vn,
ward_21544,"An Hải","21544",3_province_village,district_536,base.vn,
ward_21547,"An Bình","21547",3_province_village,district_536,base.vn,
ward_00001,"Phúc Xá","00001",3_city_block,district_001,base.vn,
ward_00004,"Trúc Bạch","00004",3_city_block,district_001,base.vn,
ward_00006,"Vĩnh Phúc","00006",3_city_block,district_001,base.vn,
ward_00007,"Cống Vị","00007",3_city_block,district_001,base.vn,
ward_00008,"Liễu Giai","00008",3_city_block,district_001,base.vn,
ward_00010,"Nguyễn Trung Trực","00010",3_city_block,district_001,base.vn,
ward_00013,"Quán Thánh","00013",3_city_block,district_001,base.vn,
ward_00016,"Ngọc Hà","00016",3_city_block,district_001,base.vn,
ward_00019,"Điện Biên","00019",3_city_block,district_001,base.vn,
ward_00022,"Đội Cấn","00022",3_city_block,district_001,base.vn,
ward_00025,"Ngọc Khánh","00025",3_city_block,district_001,base.vn,
ward_00028,"Kim Mã","00028",3_city_block,district_001,base.vn,
ward_00031,"Giảng Võ","00031",3_city_block,district_001,base.vn,
ward_00034,"Thành Công","00034",3_city_block,district_001,base.vn,
ward_00037,"Phúc Tân","00037",3_city_block,district_002,base.vn,
ward_00040,"Đồng Xuân","00040",3_city_block,district_002,base.vn,
ward_00043,"Hàng Mã","00043",3_city_block,district_002,base.vn,
ward_00046,"Hàng Buồm","00046",3_city_block,district_002,base.vn,
ward_00049,"Hàng Đào","00049",3_city_block,district_002,base.vn,
ward_00052,"Hàng Bồ","00052",3_city_block,district_002,base.vn,
ward_00055,"Cửa Đông","00055",3_city_block,district_002,base.vn,
ward_00058,"Lý Thái Tổ","00058",3_city_block,district_002,base.vn,
ward_00061,"Hàng Bạc","00061",3_city_block,district_002,base.vn,
ward_00064,"Hàng Gai","00064",3_city_block,district_002,base.vn,
ward_00067,"Chương Dương Độ","00067",3_city_block,district_002,base.vn,
ward_00070,"Hàng Trống","00070",3_city_block,district_002,base.vn,
ward_00073,"Cửa Nam","00073",3_city_block,district_002,base.vn,
ward_00076,"Hàng Bông","00076",3_city_block,district_002,base.vn,
ward_00079,"Tràng Tiền","00079",3_city_block,district_002,base.vn,
ward_00082,"Trần Hưng Đạo","00082",3_city_block,district_002,base.vn,
ward_00085,"Phan Chu Trinh","00085",3_city_block,district_002,base.vn,
ward_00088,"Hàng Bài","00088",3_city_block,district_002,base.vn,
ward_00091,"Phú Thượng","00091",3_city_block,district_003,base.vn,
ward_00094,"Nhật Tân","00094",3_city_block,district_003,base.vn,
ward_00097,"Tứ Liên","00097",3_city_block,district_003,base.vn,
ward_00100,"Quảng An","00100",3_city_block,district_003,base.vn,
ward_00103,"Xuân La","00103",3_city_block,district_003,base.vn,
ward_00106,"Yên Phụ","00106",3_city_block,district_003,base.vn,
ward_00109,"Bưởi","00109",3_city_block,district_003,base.vn,
ward_00112,"Thụy Khuê","00112",3_city_block,district_003,base.vn,
ward_00115,"Thượng Thanh","00115",3_city_block,district_004,base.vn,
ward_00118,"Ngọc Thụy","00118",3_city_block,district_004,base.vn,
ward_00121,"Giang Biên","00121",3_city_block,district_004,base.vn,
ward_00124,"Đức Giang","00124",3_city_block,district_004,base.vn,
ward_00127,"Việt Hưng","00127",3_city_block,district_004,base.vn,
ward_00130,"Gia Thụy","00130",3_city_block,district_004,base.vn,
ward_00133,"Ngọc Lâm","00133",3_city_block,district_004,base.vn,
ward_00136,"Phúc Lợi","00136",3_city_block,district_004,base.vn,
ward_00139,"Bồ Đề","00139",3_city_block,district_004,base.vn,
ward_00142,"Sài Đồng","00142",3_city_block,district_004,base.vn,
ward_00145,"Long Biên","00145",3_city_block,district_004,base.vn,
ward_00148,"Thạch Bàn","00148",3_city_block,district_004,base.vn,
ward_00151,"Phúc Đồng","00151",3_city_block,district_004,base.vn,
ward_00154,"Cự Khối","00154",3_city_block,district_004,base.vn,
ward_00157,"Nghĩa Đô","00157",3_city_block,district_005,base.vn,
ward_00160,"Nghĩa Tân","00160",3_city_block,district_005,base.vn,
ward_00163,"Mai Dịch","00163",3_city_block,district_005,base.vn,
ward_00166,"Dịch Vọng","00166",3_city_block,district_005,base.vn,
ward_00167,"Dịch Vọng Hậu","00167",3_city_block,district_005,base.vn,
ward_00169,"Quan Hoa","00169",3_city_block,district_005,base.vn,
ward_00172,"Yên Hoà","00172",3_city_block,district_005,base.vn,
ward_00175,"Trung Hoà","00175",3_city_block,district_005,base.vn,
ward_00178,"Cát Linh","00178",3_city_block,district_006,base.vn,
ward_00181,"Văn Miếu","00181",3_city_block,district_006,base.vn,
ward_00184,"Quốc Tử Giám","00184",3_city_block,district_006,base.vn,
ward_00187,"Láng Thượng","00187",3_city_block,district_006,base.vn,
ward_00190,"Ô Chợ Dừa","00190",3_city_block,district_006,base.vn,
ward_00193,"Văn Chương","00193",3_city_block,district_006,base.vn,
ward_00196,"Hàng Bột","00196",3_city_block,district_006,base.vn,
ward_00199,"Láng Hạ","00199",3_city_block,district_006,base.vn,
ward_00202,"Khâm Thiên","00202",3_city_block,district_006,base.vn,
ward_00205,"Thổ Quan","00205",3_city_block,district_006,base.vn,
ward_00208,"Nam Đồng","00208",3_city_block,district_006,base.vn,
ward_00211,"Trung Phụng","00211",3_city_block,district_006,base.vn,
ward_00214,"Quang Trung","00214",3_city_block,district_006,base.vn,
ward_00217,"Trung Liệt","00217",3_city_block,district_006,base.vn,
ward_00220,"Phương Liên","00220",3_city_block,district_006,base.vn,
ward_00223,"Thịnh Quang","00223",3_city_block,district_006,base.vn,
ward_00226,"Trung Tự","00226",3_city_block,district_006,base.vn,
ward_00229,"Kim Liên","00229",3_city_block,district_006,base.vn,
ward_00232,"Phương Mai","00232",3_city_block,district_006,base.vn,
ward_00235,"Ngã Tư Sở","00235",3_city_block,district_006,base.vn,
ward_00238,"Khương Thượng","00238",3_city_block,district_006,base.vn,
ward_00241,"Nguyễn Du","00241",3_city_block,district_007,base.vn,
ward_00244,"Bạch Đằng","00244",3_city_block,district_007,base.vn,
ward_00247,"Phạm Đình Hổ","00247",3_city_block,district_007,base.vn,
ward_00250,"Bùi Thị Xuân","00250",3_city_block,district_007,base.vn,
ward_00253,"Ngô Thì Nhậm","00253",3_city_block,district_007,base.vn,
ward_00256,"Lê Đại Hành","00256",3_city_block,district_007,base.vn,
ward_00259,"Đồng Nhân","00259",3_city_block,district_007,base.vn,
ward_00262,"Phố Huế","00262",3_city_block,district_007,base.vn,
ward_00265,"Đống Mác","00265",3_city_block,district_007,base.vn,
ward_00268,"Thanh Lương","00268",3_city_block,district_007,base.vn,
ward_00271,"Thanh Nhàn","00271",3_city_block,district_007,base.vn,
ward_00274,"Cầu Dền","00274",3_city_block,district_007,base.vn,
ward_00277,"Bách Khoa","00277",3_city_block,district_007,base.vn,
ward_00280,"Đồng Tâm","00280",3_city_block,district_007,base.vn,
ward_00283,"Vĩnh Tuy","00283",3_city_block,district_007,base.vn,
ward_00286,"Bạch Mai","00286",3_city_block,district_007,base.vn,
ward_00289,"Quỳnh Mai","00289",3_city_block,district_007,base.vn,
ward_00292,"Quỳnh Lôi","00292",3_city_block,district_007,base.vn,
ward_00295,"Minh Khai","00295",3_city_block,district_007,base.vn,
ward_00298,"Trương Định","00298",3_city_block,district_007,base.vn,
ward_00301,"Thanh Trì","00301",3_city_block,district_008,base.vn,
ward_00304,"Vĩnh Hưng","00304",3_city_block,district_008,base.vn,
ward_00307,"Định Công","00307",3_city_block,district_008,base.vn,
ward_00310,"Mai Động","00310",3_city_block,district_008,base.vn,
ward_00313,"Tương Mai","00313",3_city_block,district_008,base.vn,
ward_00316,"Đại Kim","00316",3_city_block,district_008,base.vn,
ward_00319,"Tân Mai","00319",3_city_block,district_008,base.vn,
ward_00322,"Hoàng Văn Thụ","00322",3_city_block,district_008,base.vn,
ward_00325,"Giáp Bát","00325",3_city_block,district_008,base.vn,
ward_00328,"Lĩnh Nam","00328",3_city_block,district_008,base.vn,
ward_00331,"Thịnh Liệt","00331",3_city_block,district_008,base.vn,
ward_00334,"Trần Phú","00334",3_city_block,district_008,base.vn,
ward_00337,"Hoàng Liệt","00337",3_city_block,district_008,base.vn,
ward_00340,"Yên Sở","00340",3_city_block,district_008,base.vn,
ward_00343,"Nhân Chính","00343",3_city_block,district_009,base.vn,
ward_00346,"Thượng Đình","00346",3_city_block,district_009,base.vn,
ward_00349,"Khương Trung","00349",3_city_block,district_009,base.vn,
ward_00352,"Khương Mai","00352",3_city_block,district_009,base.vn,
ward_00355,"Thanh Xuân Trung","00355",3_city_block,district_009,base.vn,
ward_00358,"Phương Liệt","00358",3_city_block,district_009,base.vn,
ward_00361,"Hạ Đình","00361",3_city_block,district_009,base.vn,
ward_00364,"Khương Đình","00364",3_city_block,district_009,base.vn,
ward_00367,"Thanh Xuân Bắc","00367",3_city_block,district_009,base.vn,
ward_00370,"Thanh Xuân Nam","00370",3_city_block,district_009,base.vn,
ward_00373,"Kim Giang","00373",3_city_block,district_009,base.vn,
ward_00376,"Sóc Sơn","00376",3_province_burgh,district_016,base.vn,
ward_00379,"Bắc Sơn","00379",3_province_village,district_016,base.vn,
ward_00382,"Minh Trí","00382",3_province_village,district_016,base.vn,
ward_00385,"Hồng Kỳ","00385",3_province_village,district_016,base.vn,
ward_00388,"Nam Sơn","00388",3_province_village,district_016,base.vn,
ward_00391,"Trung Giã","00391",3_province_village,district_016,base.vn,
ward_00394,"Tân Hưng","00394",3_province_village,district_016,base.vn,
ward_00397,"Minh Phú","00397",3_province_village,district_016,base.vn,
ward_00400,"Phù Linh","00400",3_province_village,district_016,base.vn,
ward_00403,"Bắc Phú","00403",3_province_village,district_016,base.vn,
ward_00406,"Tân Minh","00406",3_province_village,district_016,base.vn,
ward_00409,"Quang Tiến","00409",3_province_village,district_016,base.vn,
ward_00412,"Hiền Ninh","00412",3_province_village,district_016,base.vn,
ward_00415,"Tân Dân","00415",3_province_village,district_016,base.vn,
ward_00418,"Tiên Dược","00418",3_province_village,district_016,base.vn,
ward_00421,"Việt Long","00421",3_province_village,district_016,base.vn,
ward_00424,"Xuân Giang","00424",3_province_village,district_016,base.vn,
ward_00427,"Mai Đình","00427",3_province_village,district_016,base.vn,
ward_00430,"Đức Hoà","00430",3_province_village,district_016,base.vn,
ward_00433,"Thanh Xuân","00433",3_province_village,district_016,base.vn,
ward_00436,"Đông Xuân","00436",3_province_village,district_016,base.vn,
ward_00439,"Kim Lũ","00439",3_province_village,district_016,base.vn,
ward_00442,"Phú Cường","00442",3_province_village,district_016,base.vn,
ward_00445,"Phú Minh","00445",3_province_village,district_016,base.vn,
ward_00448,"Phù Lỗ","00448",3_province_village,district_016,base.vn,
ward_00451,"Xuân Thu","00451",3_province_village,district_016,base.vn,
ward_00454,"Đông Anh","00454",3_province_burgh,district_017,base.vn,
ward_00457,"Xuân Nộn","00457",3_province_village,district_017,base.vn,
ward_00460,"Thuỵ Lâm","00460",3_province_village,district_017,base.vn,
ward_00463,"Bắc Hồng","00463",3_province_village,district_017,base.vn,
ward_00466,"Nguyên Khê","00466",3_province_village,district_017,base.vn,
ward_00469,"Nam Hồng","00469",3_province_village,district_017,base.vn,
ward_00472,"Tiên Dương","00472",3_province_village,district_017,base.vn,
ward_00475,"Vân Hà","00475",3_province_village,district_017,base.vn,
ward_00478,"Uy Nỗ","00478",3_province_village,district_017,base.vn,
ward_00481,"Vân Nội","00481",3_province_village,district_017,base.vn,
ward_00484,"Liên Hà","00484",3_province_village,district_017,base.vn,
ward_00487,"Việt Hùng","00487",3_province_village,district_017,base.vn,
ward_00490,"Kim Nỗ","00490",3_province_village,district_017,base.vn,
ward_00493,"Kim Chung","00493",3_province_village,district_017,base.vn,
ward_00496,"Dục Tú","00496",3_province_village,district_017,base.vn,
ward_00499,"Đại Mạch","00499",3_province_village,district_017,base.vn,
ward_00502,"Vĩnh Ngọc","00502",3_province_village,district_017,base.vn,
ward_00505,"Cổ Loa","00505",3_province_village,district_017,base.vn,
ward_00508,"Hải Bối","00508",3_province_village,district_017,base.vn,
ward_00511,"Xuân Canh","00511",3_province_village,district_017,base.vn,
ward_00514,"Võng La","00514",3_province_village,district_017,base.vn,
ward_00517,"Tầm Xá","00517",3_province_village,district_017,base.vn,
ward_00520,"Mai Lâm","00520",3_province_village,district_017,base.vn,
ward_00523,"Đông Hội","00523",3_province_village,district_017,base.vn,
ward_00526,"Yên Viên","00526",3_province_burgh,district_018,base.vn,
ward_00529,"Yên Thường","00529",3_province_village,district_018,base.vn,
ward_00532,"Yên Viên","00532",3_province_village,district_018,base.vn,
ward_00535,"Ninh Hiệp","00535",3_province_village,district_018,base.vn,
ward_00538,"Đình Xuyên","00538",3_province_village,district_018,base.vn,
ward_00541,"Dương Hà","00541",3_province_village,district_018,base.vn,
ward_00544,"Phù Đổng","00544",3_province_village,district_018,base.vn,
ward_00547,"Trung Mầu","00547",3_province_village,district_018,base.vn,
ward_00550,"Lệ Chi","00550",3_province_village,district_018,base.vn,
ward_00553,"Cổ Bi","00553",3_province_village,district_018,base.vn,
ward_00556,"Đặng Xá","00556",3_province_village,district_018,base.vn,
ward_00559,"Phú Thị","00559",3_province_village,district_018,base.vn,
ward_00562,"Kim Sơn","00562",3_province_village,district_018,base.vn,
ward_00565,"Trâu Quỳ","00565",3_province_burgh,district_018,base.vn,
ward_00568,"Dương Quang","00568",3_province_village,district_018,base.vn,
ward_00571,"Dương Xá","00571",3_province_village,district_018,base.vn,
ward_00574,"Đông Dư","00574",3_province_village,district_018,base.vn,
ward_00577,"Đa Tốn","00577",3_province_village,district_018,base.vn,
ward_00580,"Kiêu Kỵ","00580",3_province_village,district_018,base.vn,
ward_00583,"Bát Tràng","00583",3_province_village,district_018,base.vn,
ward_00586,"Kim Lan","00586",3_province_village,district_018,base.vn,
ward_00589,"Văn Đức","00589",3_province_village,district_018,base.vn,
ward_00592,"Cầu Diễn","00592",3_city_block,district_019,base.vn,
ward_00622,"Xuân Phương","00622",3_city_block,district_019,base.vn,
ward_00623,"Phương Canh","00623",3_city_block,district_019,base.vn,
ward_00625,"Mỹ Đình 1","00625",3_city_block,district_019,base.vn,
ward_00626,"Mỹ Đình 2","00626",3_city_block,district_019,base.vn,
ward_00628,"Tây Mỗ","00628",3_city_block,district_019,base.vn,
ward_00631,"Mễ Trì","00631",3_city_block,district_019,base.vn,
ward_00632,"Phú Đô","00632",3_city_block,district_019,base.vn,
ward_00634,"Đại Mỗ","00634",3_city_block,district_019,base.vn,
ward_00637,"Trung Văn","00637",3_city_block,district_019,base.vn,
ward_00640,"Văn Điển","00640",3_province_burgh,district_020,base.vn,
ward_00643,"Tân Triều","00643",3_province_village,district_020,base.vn,
ward_00646,"Thanh Liệt","00646",3_province_village,district_020,base.vn,
ward_00649,"Tả Thanh Oai","00649",3_province_village,district_020,base.vn,
ward_00652,"Hữu Hoà","00652",3_province_village,district_020,base.vn,
ward_00655,"Tam Hiệp","00655",3_province_village,district_020,base.vn,
ward_00658,"Tứ Hiệp","00658",3_province_village,district_020,base.vn,
ward_00661,"Yên Mỹ","00661",3_province_village,district_020,base.vn,
ward_00664,"Vĩnh Quỳnh","00664",3_province_village,district_020,base.vn,
ward_00667,"Ngũ Hiệp","00667",3_province_village,district_020,base.vn,
ward_00670,"Duyên Hà","00670",3_province_village,district_020,base.vn,
ward_00673,"Ngọc Hồi","00673",3_province_village,district_020,base.vn,
ward_00676,"Vạn Phúc","00676",3_province_village,district_020,base.vn,
ward_00679,"Đại áng","00679",3_province_village,district_020,base.vn,
ward_00682,"Liên Ninh","00682",3_province_village,district_020,base.vn,
ward_00685,"Đông Mỹ","00685",3_province_village,district_020,base.vn,
ward_00595,"Thượng Cát","00595",3_city_block,district_021,base.vn,
ward_00598,"Liên Mạc","00598",3_city_block,district_021,base.vn,
ward_00601,"Đông Ngạc","00601",3_city_block,district_021,base.vn,
ward_00602,"Đức Thắng","00602",3_city_block,district_021,base.vn,
ward_00604,"Thụy Phương","00604",3_city_block,district_021,base.vn,
ward_00607,"Tây Tựu","00607",3_city_block,district_021,base.vn,
ward_00610,"Xuân Đỉnh","00610",3_city_block,district_021,base.vn,
ward_00611,"Xuân Tảo","00611",3_city_block,district_021,base.vn,
ward_00613,"Minh Khai","00613",3_city_block,district_021,base.vn,
ward_00616,"Cổ Nhuế 1","00616",3_city_block,district_021,base.vn,
ward_00617,"Cổ Nhuế 2","00617",3_city_block,district_021,base.vn,
ward_00619,"Phú Diễn","00619",3_city_block,district_021,base.vn,
ward_00620,"Phúc Diễn","00620",3_city_block,district_021,base.vn,
ward_08973,"Chi Đông","08973",3_province_burgh,district_250,base.vn,
ward_08974,"Đại Thịnh","08974",3_province_village,district_250,base.vn,
ward_08977,"Kim Hoa","08977",3_province_village,district_250,base.vn,
ward_08980,"Thạch Đà","08980",3_province_village,district_250,base.vn,
ward_08983,"Tiến Thắng","08983",3_province_village,district_250,base.vn,
ward_08986,"Tự Lập","08986",3_province_village,district_250,base.vn,
ward_08989,"Quang Minh","08989",3_province_burgh,district_250,base.vn,
ward_08992,"Thanh Lâm","08992",3_province_village,district_250,base.vn,
ward_08995,"Tam Đồng","08995",3_province_village,district_250,base.vn,
ward_08998,"Liên Mạc","08998",3_province_village,district_250,base.vn,
ward_09001,"Vạn Yên","09001",3_province_village,district_250,base.vn,
ward_09004,"Chu Phan","09004",3_province_village,district_250,base.vn,
ward_09007,"Tiến Thịnh","09007",3_province_village,district_250,base.vn,
ward_09010,"Mê Linh","09010",3_province_village,district_250,base.vn,
ward_09013,"Văn Khê","09013",3_province_village,district_250,base.vn,
ward_09016,"Hoàng Kim","09016",3_province_village,district_250,base.vn,
ward_09019,"Tiền Phong","09019",3_province_village,district_250,base.vn,
ward_09022,"Tráng Việt","09022",3_province_village,district_250,base.vn,
ward_09538,"Nguyễn Trãi","09538",3_city_block,district_268,base.vn,
ward_09541,"Mộ Lao","09541",3_city_block,district_268,base.vn,
ward_09542,"Văn Quán","09542",3_city_block,district_268,base.vn,
ward_09544,"Vạn Phúc","09544",3_city_block,district_268,base.vn,
ward_09547,"Yết Kiêu","09547",3_city_block,district_268,base.vn,
ward_09550,"Quang Trung","09550",3_city_block,district_268,base.vn,
ward_09551,"La Khê","09551",3_city_block,district_268,base.vn,
ward_09552,"Phú La","09552",3_city_block,district_268,base.vn,
ward_09553,"Phúc La","09553",3_city_block,district_268,base.vn,
ward_09556,"Hà Cầu","09556",3_city_block,district_268,base.vn,
ward_09562,"Yên Nghĩa","09562",3_city_block,district_268,base.vn,
ward_09565,"Kiến Hưng","09565",3_city_block,district_268,base.vn,
ward_09568,"Phú Lãm","09568",3_city_block,district_268,base.vn,
ward_09571,"Phú Lương","09571",3_city_block,district_268,base.vn,
ward_09886,"Dương Nội","09886",3_city_block,district_268,base.vn,
ward_10117,"Đồng Mai","10117",3_city_block,district_268,base.vn,
ward_10123,"Biên Giang","10123",3_city_block,district_268,base.vn,
ward_09574,"Lê Lợi","09574",3_city_block,district_269,base.vn,
ward_09577,"Phú Thịnh","09577",3_city_block,district_269,base.vn,
ward_09580,"Ngô Quyền","09580",3_city_block,district_269,base.vn,
ward_09583,"Quang Trung","09583",3_city_block,district_269,base.vn,
ward_09586,"Sơn Lộc","09586",3_city_block,district_269,base.vn,
ward_09589,"Xuân Khanh","09589",3_city_block,district_269,base.vn,
ward_09592,"Đường Lâm","09592",3_province_village,district_269,base.vn,
ward_09595,"Viên Sơn","09595",3_city_block,district_269,base.vn,
ward_09598,"Xuân Sơn","09598",3_province_village,district_269,base.vn,
ward_09601,"Trung Hưng","09601",3_city_block,district_269,base.vn,
ward_09604,"Thanh Mỹ","09604",3_province_village,district_269,base.vn,
ward_09607,"Trung Sơn Trầm","09607",3_city_block,district_269,base.vn,
ward_09610,"Kim Sơn","09610",3_province_village,district_269,base.vn,
ward_09613,"Sơn Đông","09613",3_province_village,district_269,base.vn,
ward_09616,"Cổ Đông","09616",3_province_village,district_269,base.vn,
ward_09619,"Tây Đằng","09619",3_province_burgh,district_271,base.vn,
ward_09625,"Phú Cường","09625",3_province_village,district_271,base.vn,
ward_09628,"Cổ Đô","09628",3_province_village,district_271,base.vn,
